user_id,birthday,gender,auction_id,cat_id,cat1,property,buy_mount,day,birthday_date,day_date,age
667774265,20131010,0,39859536457,50012363,122650008,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22007:30376;22007:30377;22007:30378;22007:30381;22007:30382;22007:30383;22007:30384;22007:30385;22007:30386;22007:30387;122217803:30914;21948:3228727;25935:21991;25935:21990;25935:31381;122217744:4027090;2397831:16560944,1,20141211,2013-10-10,2014-12-11,14
672265151,20121128,0,5587503865,50006602,50008168,21458:3545726;30497:21985;1633959:8199581;30498:46160;5426651:29841;1628366:32799;25935:31381,1,20130310,2012-11-28,2013-03-10,4
674451014,20110115,0,15172512114,50014250,28,21458:3230195;1633959:64060607;29225803:64060607;1627584:28619;11684888:104528258;13420088:117266539;21475:137325,2,20140110,2011-01-15,2014-01-10,36
675728690,20101115,0,17410028431,50008728,50014815,21458:222283472;1633959:21192721;2191928:47325;2191928:47142;2191928:47386;2191928:50708;2191928:47247;2191928:47248;2191928:47140;2191928:11580;2191928:47253;2191928:5811009;2191928:3716152;2191928:48706;2191928:48675;2191928:5811011;2191928:51921;2191928:53808828;5168900:8871776;5168900:6474327;5168900:31501087;5168900:11708458;5168900:51281780;5168900:20072371;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,20140209,2010-11-15,2014-02-09,39
678827114,20130119,0,18882600035,50012730,50014815,21458:150320520;20327943:3420948;1628665:3233941;1628665:3233942,2,20121103,2013-01-19,2012-11-03,-2
685332320,20120223,0,12781785338,50018831,50014815,21458:4348502;1629846:4344686;1828368:39447633;21487:29774;6798969:51746;7250727:3218944;33337:3218948;1556:29851;33595:28481,2,20130601,2012-02-23,2013-06-01,16
689783888,20140304,0,4534860816,50023722,28,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;11684888:11468;33969:26726008;21475:275708185;36300280:750265793,1,20150109,2014-03-04,2015-01-09,10
692815952,20130714,1,41054973614,50012359,122650008,21458:21599;1628665:29778;1628665:29784;1628665:29782;1628665:29799;22007:30385;22007:30386;22007:30387;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;122217803:30914;124129949:31540;122218021:31619;23654:121090;25935:21991;25935:21990;122277820:18340619;13023209:693493464,1,20140920,2013-07-14,2014-09-20,14
697241495,20100517,0,15838328461,50012359,122650008,1628665:61550;1628665:3233940;1628665:29778;1628665:3233938;1628665:29784;1628665:29782;22007:30386;22007:30387;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;1628366:3230095;8185016:31619;23654:22101;7222700:139386;25935:21991;25935:21990;25935:31381;21458:32013388;1633959:3550062,1,20130411,2010-05-17,2013-04-11,35
702647816,20140322,1,37368848270,50008845,28,21458:39291987;13023209:23506;17748482:23506;11684888:11468;21475:275708185;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,20150104,2014-03-22,2015-01-04,10
706851515,20070817,0,20291388724,50010557,50008168,21458:61813;25935:21991;1628665:29790;1628665:29778;1628665:3233938;1628665:29784;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138748;32047:93471;1627368:3218565;1627349:11462;1628432:106664;13394971:31379;3988915:7197959;2904342:31004;13395135:30912;1628348:11468;1633959:182908178,1,20121031,2007-08-17,2012-10-31,62
711496874,20111025,0,15079145376,50016704,50022520,21458:141242919;17309802:152632586;13023209:152632586;21948:52657772;5261480:114541;21479:29800;122277773:114414;122217941:10911715;1629333:3271268;122218045:106713;1629341:3272628;122218049:3271277;1629337:117245;22061:104171491;122218046:3271316;21477:114412;122217803:3230095;22066:65007541;122509742:17632913;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:29778;1628665:3233938;1628665:29793;21967:31457;21967:31458;21967:31461;21967:31462;21967:31465;21967:31466;21967:31469;21967:31470;21967:31473,1,20140326,2011-10-25,2014-03-26,29
718858754,20111015,1,24395160617,50013636,50008168,21458:30992;13658074:41766118;1628665:92012;1628665:29790;1628665:29796;1628665:29782;25935:21990;1633959:3258532;32047:93471;22019:3228688;22019:3265977;22019:3248884;22019:3340598;22135:31412;1628366:30915;8151548:29800;13529746:31730;13529646:117906617;13394971:30993;22022:110150624;13539026:117942782,1,20130513,2011-10-15,2013-05-13,19
722440556,20141003,1,43511676953,50013207,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;122217801:3340598;122217801:3284610;122217801:34731;122217801:2026;122217801:50793479;25935:31381,1,20150120,2014-10-03,2015-01-20,3
723449270,20101003,0,15455377491,50011993,28,21458:153990174;13023209:3384320;122218042:33255;122217931:39775;1628861:103095;32959:104027;122217889:82126;21479:31542;6863019:3726638;11684888:11468;21475:135183931;1628665:29790;6864839:75473804;6864839:75473805;6864839:75473806;6864839:75473807;6864839:75473808;6864839:67041518,1,20140602,2010-10-03,2014-06-02,44
726045779,20120904,0,20083542325,50013636,50008168,21458:9545523;14370907:28896;1628665:131622;25935:21990;32047:93471;22019:3265977;22019:3248884;22019:3284610;22019:125938;22135:31412;1628366:32799;8151548:3309760;13529746:21983;13529646:117906617;13394971:30993;13539026:21984,1,20131005,2012-09-04,2013-10-05,13
728844788,20140527,0,16908779573,121394024,50008168,21458:7792162;13023209:193171813;22009:29800;122217803:30916;21477:4195556;21477:3979320;21477:24927057;21477:28695579;25935:31381;13512069:48867;21475:61944851;21475:20145005;13512069:40366865;1628665:3233939;1628665:92012;1628665:31614;1628665:3233940;1628665:3233937;1628665:29798;1628665:29784;1628665:29796;1628665:29782;122217801:3275004;122217801:3261251;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3248884;122217801:3340598;122217801:34731,1,20141015,2014-05-27,2014-10-15,5
733070564,20141217,1,42557673678,50010549,50008168,21458:148783807;13023209:61917623;115931637:36783070;25935:31381;1628348:3229645;122217965:114518;33069:104912;22121:30907;22066:30993;22009:27417714;122218045:55366;22061:14033338;32047:93471;6863019:21671;1628665:3233936;1628665:133527;122217801:3228688;122217801:3265977;122217801:3340598,1,20150117,2014-12-17,2015-01-17,1
738243947,20140522,1,37128706257,50012549,50014815,21458:100118367;13023209:6943986;125853586:5554991;1628665:29778;1628665:61550;1628665:3233938;1628665:3233942;21967:32370526,1,20140420,2014-05-22,2014-04-20,-1
743394056,20101125,0,40228281930,50012431,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;122277773:37463482;122277773:3268651;122277773:21671;22009:106713;122217803:3290137;122218005:3611335;122218005:3930669;122218005:4276223;122218005:3365477;122218005:16603332;122218005:6325797;122218005:11284238;122218005:4124441;122218005:7604967;122218005:3662176;122218005:4312026;21967:29772;21967:29775;21967:29774;21967:29773;21475:493281620;21458:656943470,1,20141029,2010-11-25,2014-10-29,47
745559711,20130217,1,17980610442,50006602,50008168,30497:30035;1628665:131622;1628665:29796;1628665:133527;1628665:29785;1628665:29782;1628324:3473865,1,20130829,2013-02-17,2013-08-29,6
748181531,20140722,1,17123541393,50016706,50022520,1628665:3233939;1628665:92012;1628665:29787;1628665:29784;21967:29774;21967:29775;21967:29776;122218232:7137359;122218233:53042414;5316831:7106884;22135:31410;122218237:21671;21479:29800;22061:30912;21477:22516235;122218046:117230,1,20140429,2014-07-22,2014-04-29,-3
751654337,20080927,1,13224096340,50013636,50008168,1628665:29790;1628665:29798;1628665:29778;1628665:3233938;25935:31381;32047:93472;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22135:116934;1628366:3230095;8151548:29800;13529746:21983;13529646:117906617;13394971:30993;22022:102274034;13539026:117942782;21458:121411630;14034552:121411630;1633959:131824519,1,20130322,2008-09-27,2013-03-22,54
757254614,20090528,0,35900705534,50013711,50008168,1628665:29798;1628665:29785;22019:3284610;22019:125938;22019:3238422;22019:3251926;22019:3263874;23181:31426;35779:131771;1628366:30916;25935:21991;8151548:29800;13394971:31377;13395135:30912;21458:97198646;1633959:43714,1,20131220,2009-05-28,2013-12-20,55
759253421,20140227,0,35139641534,121394024,50008168,21458:3300858;13023209:336631957;22009:29800;122217803:3290137;21477:30731631;21477:3979320;21477:28695579;25935:31381;13512069:40366865;21475:61944851;21475:20145005;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598,1,20140713,2014-02-27,2014-07-13,5
760737575,20150306,1,43059024152,50013636,50008168,21458:19888865;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:31614;25935:31381;13023209:184329890;32047:93471;122217801:3284610;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;22135:31412;122217803:30916;22009:29800;122277569:21983;2049128:117906617;22066:30993;22022:102274034;122277668:21984,1,20150121,2015-03-06,2015-01-21,-2
763368008,20140830,1,14210690076,50012564,50014815,21458:3253031;1986623:58863214;7528763:48750349;122217774:34731;1628149:137593;15054114:21671;8456532:4244397,1,20140526,2014-08-30,2014-05-26,-3
767800373,20120608,0,40346552484,50010557,50008168,21458:30992;25935:21991;1628665:3233941;1628665:29790;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;32047:93470;1627368:3218565;122217965:3227750;22009:106713;22066:29563;33069:104880;22121:30905;22061:30912;1628348:11468,1,20140915,2012-06-08,2014-09-15,27
771449207,20140622,0,20922028936,50005982,50014815,21458:8697333;10982339:279009563;13023209:279009563;122277773:3256438;21479:3262142;21475:108284;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:29785;1628665:29782;2815901:137978648,1,20141208,2014-06-22,2014-12-08,6
775425752,20140830,1,37667489990,50013187,28,21458:32270;2979447:555413833;11988555:71108369;35833:21671;2397831:16561212;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;21475:275708185;22891:106862020;2397831:16561343,1,20140526,2014-08-30,2014-05-26,-3
779743331,20130912,1,36418774349,50012363,122650008,21458:4029986;13023209:3587271;122217803:30914;2397831:16561212;21948:3228727;124129949:18340619;122218021:135739;35730:125116;22061:114477;25935:21991;25935:21990;25935:31381;122217744:4027090;27759919:6218776;1628665:3233942;1628665:92012;1628665:3233938;22007:30377;22007:30378;22007:30379;22007:30380;22007:30381;22007:30382,1,20141021,2013-09-12,2014-10-21,13
783771062,20121005,0,18753199528,50012485,50014815,21458:3916195;35451:16427472;1628149:137592;6338640:589042437,1,20140411,2012-10-05,2014-04-11,18
786904109,20130422,1,19541112501,50006602,50008168,30497:21986;30498:46160;1628665:31614;1628665:3233936;1628665:29778;1628665:3233938;1628665:29787;1628665:29784;1628665:29785;1628665:29799;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;5426651:29773;25935:21991;1633959:3407469,1,20130121,2013-04-22,2013-01-21,-3
789872417,20090805,0,41358926135,50010544,50008168,21458:32270;13023209:706307803;25935:21991;1628348:11468;122218020:48960;33069:104912;22121:30905;22066:30993;22009:21671;22061:14033338;13510285:3450338;6863019:3269153;32047:93470;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:3233940;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:131622;1628665:29796;1628665:29785;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232,1,20150106,2009-08-05,2015-01-06,65
795355691,20110709,0,19227493922,50010236,50014815,21458:247859882;47620232:286464237;2815901:592385740;3091143:29821534;21475:32572474;5434423:6480840;1628665:3233942;1628665:31614;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:29799,1,20140719,2011-07-09,2014-07-19,36
797916383,20130418,0,16261260713,50013636,50008168,21458:11580;1628665:29793;1628665:108579;25935:21991;22019:31001,5,20120702,2013-04-18,2012-07-02,-9
800173649,20130720,0,38011223484,50013711,50008168,21458:80259091;13023209:53977013;122277773:31429;18553309:131777;122217803:30914;25935:21991;22009:29801;22066:30993;22061:30912;1628665:29796;122217801:3228688;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610,1,20140429,2013-07-20,2014-04-29,9
807555311,20140213,1,40558883295,50010555,50008168,25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;122217801:3265977;122217801:3340598;122217801:34731;122277773:38363838;32047:93470;22066:3225204;122217803:30916;22009:109279;1628348:3229644;122217806:30902;13023209:23506;21458:215546265;133784314:117880969,1,20141111,2014-02-13,2014-11-11,9
810566789,20140318,1,4063063501,50011993,28,1628862:50271;1628861:3251252;32959:104027;1628665:3233938;1628665:29796;3989193:31542;3989126:3726638;32549:99201;32549:75475273;32549:75475274;32549:75475275;32549:75475276,1,20130808,2014-03-18,2013-08-08,-7
812347802,20130319,0,25308408488,50018436,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,20131118,2013-03-19,2013-11-18,8
816914951,20140928,0,18803570968,121382040,28,21458:4192454;13023209:599270316;32077644:599270316;21475:275708185,1,20141212,2014-09-28,2014-12-12,3
818864954,20140713,1,38028790160,50006602,50008168,21458:216724052;10984217:30035;21479:106713;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21475:9319927;21475:7202757;21475:3472605;21475:3473865;21475:3229496;21475:38368874;21475:19811010;21967:29841;122217803:3230095;25935:31381,4,20140722,2014-07-13,2014-07-22,0
824754611,20121108,0,16740240802,50023591,50022520,21458:39865605;1633959:3334254;11697064:119686;11697039:72203476;11719942:22516235;22334:30915;22334:30914;11761801:119492;8151548:29800;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:29798;1628665:29778;1628665:29787;1628665:29793;1628665:29782;21967:29774;21967:29775;21967:29841,1,20120916,2012-11-08,2012-09-16,-2
829213583,20131110,0,20326213051,50013636,50008168,21458:30992;1628665:3233941;1628665:29790;1628665:3233936;25935:31381;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;13658074:125352,1,20141222,2013-11-10,2014-12-22,13
834999974,20141130,1,18723486529,50018202,38,21458:3332827;6933553:3313377;7084109:3253542;8181346:75369949;3346378:75369399;22757:29230;21475:20145005;1628149:96059;6940834:29865;122277714:28471,1,20141111,2014-11-30,2014-11-11,0
841216238,20130505,0,39168664475,50018831,50014815,122217774:3340598;21458:4348502;1629846:4339941;37585763:21671;123923464:29772;123923464:29773;123923464:29774;123923464:29775;123923464:107056168;25935:51746;7250727:21892;33337:46475170;22757:28481,1,20141020,2013-05-05,2014-10-20,17
